text,label,label_id,outlet,label_source,outlet_group,word_count,char_count,has_question,has_colon,has_exclaim,caps_word_ratio,avg_word_len,form_score,m_reveal,m_authority,m_cata,m_withhold,m_vague,m_emo,m_list,m_addr,m_q,m_colon,split
У заміокулькаса жовтіє листя: причини та рішення — як повернути здоров’я вашій рослині,clickbait,1,ukr.media,llm,ukrmedia,13,86,0,1,0,0.0,5.462,2,0,0,0,0,0,0,0,1,0,1,train
Гороскоп на 13 листопада 2024 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,58,0,0,0,0.0,5.333,2,0,1,0,0,0,0,1,0,0,0,test
"У Раді розпочали перевірку щодо консультантки Салміної, яка, за даними ЗМІ, отримувала російські гроші",neutral,0,pravda.com.ua,llm,quality,14,102,0,0,0,0.0714,6.143,0,0,0,0,0,0,0,0,0,0,0,train
"У Дніпрі стався теракт, а північнокорейські солдати вперше пішли у штурм: головне за 14 грудня",neutral,0,hromadske.ua,llm,quality,15,94,0,1,0,0.0,5.2,2,0,0,0,0,0,0,1,0,0,1,train
"Зеленський після розмови з Сирським: Україна має силу, щоб досягати цілей",neutral,0,pravda.com.ua,llm,quality,11,73,0,1,0,0.0,5.545,0,0,0,0,0,0,0,0,0,0,0,test
"Трамп про звинувачення: Це ""полювання на відьом"" сильно вдарить по Байдену",neutral,0,pravda.com.ua,llm,quality,11,74,0,1,0,0.0,5.545,0,0,0,0,0,0,0,0,0,0,0,train
Різницю відчуєте відразу: покладіть лавровий лист у кишеню — і заживете спокійно,clickbait,1,ukr.media,llm,ukrmedia,11,80,0,1,0,0.0,6.091,1,0,0,0,0,0,0,0,0,0,1,train
"У Польщі пояснили, чому не збили російську ракету: був би ризик для місцевих",neutral,0,pravda.com.ua,llm,quality,13,76,0,1,0,0.0,4.769,2,1,0,0,0,0,0,0,0,0,1,train
Не лише блекаути та холод: експерт назвав нову загрозу ударів по енергетиці,clickbait,1,znaj.ua,llm,znaj_holding,12,75,0,1,0,0.0,5.25,2,0,1,0,0,0,0,0,0,0,1,train
«Йдеться про передачу експериментальної серії»: експерт розповів про британську балістику для України,neutral,0,politeka.net,llm,znaj_holding,12,101,0,1,0,0.0,7.25,2,1,1,0,0,0,0,0,0,0,0,train
Пригожин хоче забратися з України та перекинути вагнерівців до Африки – ЗМІ,neutral,0,pravda.com.ua,llm,quality,11,75,0,0,0,0.0909,5.727,0,0,0,0,0,0,0,0,0,0,0,val
"Удар по центру Харкова ""Іскандером"": йде рятувальна операція, людей шукають під завалами",neutral,0,politeka.net,llm,znaj_holding,12,88,0,1,0,0.0,6.083,0,0,0,0,0,0,0,0,0,0,0,test
"Великдень, ліквідація колаборанта в Бердянську та заклик Варфоломія провести обмін «всіх на всіх»: головне за 5 травня",neutral,0,hromadske.ua,llm,quality,17,118,0,1,0,0.0,5.765,2,0,0,0,0,1,0,1,0,0,0,train
"FT: Зеленський зустрічався в Києві з Абрамовичем, щоб передати послання Путіну",neutral,0,pravda.com.ua,llm,quality,11,78,0,1,0,0.0909,6.0,0,0,0,0,0,0,0,0,0,0,0,train
"Є ознаки, що вказують на перемогу партії Петера Мадяра, - нардеп Алєксєєв, який є спостерігачем на парламентських виборах в Угорщині від ОБСЄ",neutral,0,espreso.tv,llm,quality,22,141,0,0,0,0.0455,5.318,0,0,0,0,0,0,0,0,0,0,0,train
"Електронна черга в ТЦК запрацювала по всій країні, але поки в тестовому режимі",neutral,0,hromadske.ua,llm,quality,13,78,0,0,0,0.0769,5.0,0,0,0,0,0,0,0,0,0,0,0,test
Перший підробіток підлітка: як підтримати дитину і не позбавити бажання працювати,clickbait,1,znaj.ua,llm,znaj_holding,11,81,0,1,0,0.0,6.364,1,0,0,0,0,0,0,0,0,0,1,train
"Фрази, які й здаються безневинними, але бабуся та дідусь не повинні їх говорити онукам",clickbait,1,ukr.media,llm,ukrmedia,14,86,0,0,0,0.0,5.071,0,0,0,0,0,0,0,0,0,0,0,train
У чому різниця між брендами U. S. Polo Assn. і Polo Ralph Lauren,clickbait,1,ukr.media,llm,ukrmedia,13,64,0,0,0,0.0,3.769,0,0,0,0,0,0,0,0,0,0,0,train
Лущення шкіри від SPF-крему: чому так відбувається та як вирішити цю проблему,clickbait,1,ukr.media,llm,ukrmedia,12,77,0,1,0,0.0,5.417,1,0,0,0,0,0,0,0,0,0,1,train
"Рада підтримала три законопроєкти, необхідні для отримання €400 млн від ЄС",neutral,0,espreso.tv,llm,quality,11,74,0,0,0,0.0,5.636,0,0,0,0,0,0,0,0,0,0,0,val
Українські військові зайшли на першу лінію оборони окупантів на Півдні,neutral,0,pravda.com.ua,llm,quality,10,70,0,0,0,0.0,6.1,0,0,0,0,0,0,0,0,0,0,0,train
Суд зобовʼязав провести повну перевірку декларацій ірпінського депутата Пікулика,neutral,0,politeka.net,llm,znaj_holding,9,80,0,0,0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,train
Одещина знову зазнала ракетного удару РФ: є пошкодження інфраструктури та поранений,neutral,0,pravda.com.ua,llm,quality,11,83,0,1,0,0.0909,6.545,1,0,0,0,0,0,0,0,0,0,1,test
"Українські громади втрачають гроші через нерозуміння місцевих жителів, що 28 стихійних звалищ за рік – перебір",neutral,0,znaj.ua,llm,znaj_holding,15,110,0,0,0,0.0,6.2,1,0,0,0,0,0,0,1,0,0,0,train
"Росія зазнає чергових зовнішньополітичних провалів, - Огризко про саміт у Єревані",neutral,0,espreso.tv,llm,quality,11,81,0,0,0,0.0,6.364,0,0,0,0,0,0,0,0,0,0,0,train
5 вагомих причин додати горох у свій раціон,clickbait,1,znaj.ua,llm,znaj_holding,8,43,0,0,0,0.0,4.5,1,0,0,0,0,0,0,1,0,0,0,train
"До завершення війни ситуація на Запорізькому напрямку загострюватиметься ще більше, - командир 1 окремого штурмового полку",neutral,0,espreso.tv,llm,quality,16,122,0,0,0,0.0,6.625,1,0,0,0,0,0,0,1,0,0,0,train
"Блокування і депортація: експерт розповів, як протидіяти російським шпигунам у ЄС",clickbait,1,politeka.net,llm,znaj_holding,11,81,0,1,0,0.0,6.273,3,1,1,0,0,0,0,0,0,0,1,train
"Військовий експерт розповів, чи може НАТО все ж таки закрити небо над Україною",clickbait,1,politeka.net,llm,znaj_holding,13,78,0,0,0,0.0769,5.0,2,1,1,0,0,0,0,0,0,0,0,train
"5 ознак, які підкажуть, що продукт зберігався неправильно: які товари не варто купувати",clickbait,1,znaj.ua,llm,znaj_holding,13,87,0,1,0,0.0,5.538,3,0,0,0,0,1,0,1,0,0,1,train
Парад у Москві з дозволу Зеленського. Путін у халепі,clickbait,1,espreso.tv,llm,quality,9,52,0,0,0,0.0,4.778,0,0,0,0,0,0,0,0,0,0,0,train
Улюблений осінній десерт: рецепт легкого яблучного пирога з корицею,neutral,0,politeka.net,llm,znaj_holding,9,67,0,1,0,0.0,6.444,2,0,0,0,0,1,0,0,0,0,1,train
Єфросиніна прокоментувала скандальне інтерв’ю з Соловій,clickbait,1,ukr.media,llm,ukrmedia,7,55,0,0,0,0.0,7.0,1,0,0,0,0,0,1,0,0,0,0,train
"""Жодної вцілілої квартири"": ЗМІ показали житловий будинок в Одесі після атаки РФ",neutral,0,pravda.com.ua,llm,quality,12,80,0,1,0,0.0833,5.5,1,1,0,0,0,0,0,0,0,0,0,train
"Росіяни атакували ракетами Херсонщину й Миколаївщину, є влучання",neutral,0,pravda.com.ua,llm,quality,8,64,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,val
Прострочене правосуддя: що відбувається зі справами Майдану в судах,clickbait,1,hromadske.ua,llm,quality,9,67,0,1,0,0.0,6.444,1,0,0,0,0,0,0,0,0,0,1,test
"Глава Парижа слідом за міністеркою скупалася в Сені — хоче довести, що вода чиста",neutral,0,hromadske.ua,llm,quality,13,81,0,0,0,0.0,5.077,0,0,0,0,0,0,0,0,0,0,0,train
"СБУ викрила блогерів та заблокувала онлайн-камери, які ""засвітили"" роботу ППО",neutral,0,pravda.com.ua,llm,quality,10,77,0,0,0,0.2,6.5,0,0,0,0,0,0,0,0,0,0,0,train
"В який час дня варто відмовитися від їжі, якщо хочете мати здорові зуби",clickbait,1,ukr.media,llm,ukrmedia,13,71,0,0,0,0.0,4.462,0,0,0,0,0,0,0,0,0,0,0,train
росія втратила ще тисячу людей та 25 бронемашин на війні проти України — Генштаб ЗСУ,neutral,0,hromadske.ua,llm,quality,14,84,0,0,0,0.0714,4.929,1,0,0,0,0,0,0,1,0,0,0,val
Нічні ігри та полювання: розкриваємо секрети нічної активності домашніх котів,clickbait,1,ukr.media,llm,ukrmedia,10,77,0,1,0,0.0,6.7,4,1,0,0,1,1,0,0,0,0,1,train
"РФ вдарила ""Іскандером"" по Мерефі на Харківщині: семеро загиблих і 35 постраждалих",neutral,0,espreso.tv,llm,quality,12,82,0,1,0,0.0,5.667,2,0,0,0,0,0,0,1,0,0,1,test
Росія використала сирійську тактику: військовий експерт розповів про ситуацію на фронті,clickbait,1,politeka.net,llm,znaj_holding,11,87,0,1,0,0.0,6.909,3,1,1,0,0,0,0,0,0,0,1,train
"Настрій змінюється: політик оцінив, як довго Трамп буде на боці України",clickbait,1,politeka.net,llm,znaj_holding,11,71,0,1,0,0.0,5.364,2,1,0,0,0,0,0,0,0,0,1,train
Наслідки негоди: у Києві дерево вбило жінку,neutral,0,pravda.com.ua,llm,quality,7,43,0,1,0,0.0,5.143,1,0,0,0,0,0,0,0,0,0,1,test
"Померла дівчинка, яка була в комі після обстрілу Харківщини",neutral,0,pravda.com.ua,llm,quality,9,59,0,0,0,0.0,5.556,0,0,0,0,0,0,0,0,0,0,0,train
"Тісто, яке не липне: прості лайфхаки, щоб руки й стіл залишалися чистими, а випічка — ідеальною",clickbait,1,ukr.media,llm,ukrmedia,15,95,0,1,0,0.0,5.0,2,0,0,0,0,1,0,0,0,0,1,train
Військова допомога від Великої Британії та атака на склад боєприпасів у Воронезькій області: головне за 7 липня,neutral,0,hromadske.ua,llm,quality,17,111,0,1,0,0.0,5.529,2,0,0,0,0,0,0,1,0,0,1,train
Начальник ТЦК із доходом мільйон гривень отримав від держави квартиру за 3 мільйони,neutral,0,znaj.ua,llm,znaj_holding,13,83,0,0,0,0.0769,5.462,1,0,0,0,0,0,0,1,0,0,0,test
"На відео потрапила качка, яка має дуже особливе хобі",clickbait,1,ukr.media,llm,ukrmedia,9,52,0,0,0,0.0,4.778,0,0,0,0,0,0,0,0,0,0,0,train
"Військовий експерт розповів, що зараз відбувається у Курській області: сковування та зрив планів армії рф",clickbait,1,politeka.net,llm,znaj_holding,15,105,0,1,0,0.0,5.933,3,1,1,0,0,0,0,0,0,0,1,train
"Олександр Новохатський розповів, що нам потрібно замість закону про мобілізацію",clickbait,1,politeka.net,llm,znaj_holding,10,79,0,0,0,0.0,6.9,1,1,0,0,0,0,0,0,0,0,0,val
Податок на міжнародні посилки: що підлягають оподаткуванню та як уникнути зайвих нарахувань,clickbait,1,znaj.ua,llm,znaj_holding,12,91,0,1,0,0.0,6.583,1,0,0,0,0,0,0,0,0,0,1,train
"Зеленський про ""мирний план"": У США, Росії та України немає спільної думки щодо Донбасу",neutral,0,pravda.com.ua,llm,quality,14,87,0,1,0,0.0714,5.0,0,0,0,0,0,0,0,0,0,0,0,train
Гороскоп на 20 червня 2025 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,55,0,0,0,0.0,5.0,2,0,1,0,0,0,0,1,0,0,0,val
